164831758778.0,0.0,0.012046276591718197,-0.15660159289836884,1.0570000410079956,2.0,-0.005277533084154129,0.2450283318758011,0.8600000143051147,5.0,-0.2674543559551239,0.060573283582925797,1.0630000829696655
164831758871.0,0.0,0.012353986501693726,-0.1625024378299713,1.0840001106262207,2.0,-0.006785399746149778,0.24653619527816772,0.8600000143051147,5.0,-0.28125834465026855,0.05926179140806198,1.0730000734329224
164831758901.0,0.0,0.0029061499517410994,-0.1675879806280136,1.1050000190734863,2.0,-0.006785399746149778,0.24653619527816772,0.8600000143051147,5.0,-0.27853015065193176,0.053817689418792725,1.0770000219345093
164831758921.0,0.0,0.0009871266083791852,-0.17077291011810303,1.1260000467300415,2.0,-0.005265260115265846,0.24445849657058716,0.8580000400543213,5.0,-0.2822410762310028,0.03706195950508118,1.0840001106262207
164831758944.0,0.0,0.001007289974950254,-0.1742611676454544,1.1490000486373901,2.0,-0.0037696666549891233,0.24352046847343445,0.8600000143051147,5.0,-0.27843984961509705,0.031360119581222534,1.0840001106262207
164831758994.0,0.0,-0.0010143032995983958,-0.17547447979450226,1.1570000648498535,2.0,0.003760899882763624,0.24445849657058716,0.8580000400543213,5.0,-0.30119022727012634,0.01605089008808136,1.0770000219345093
164831759033.0,0.0,-0.007100123446434736,-0.17547447979450226,1.1570000648498535,2.0,-0.002246019896119833,0.2433188259601593,0.8540000319480896,5.0,-0.2797092795372009,0.026948733255267143,1.0600000619888306
164831759063.0,0.0,-0.011234483681619167,-0.17668777704238892,1.165000081062317,2.0,-0.0037521333433687687,0.24388866126537323,0.8560000658035278,5.0,-0.25096774101257324,0.033766571432352066,1.0410000085830688
164831759084.0,0.0,-0.013231529854238033,-0.17608113586902618,1.1610000133514404,2.0,-0.0037521333433687687,0.24538952112197876,0.8560000658035278,5.0,-0.19206450879573822,0.03483961150050163,1.0190000534057617
164831759117.0,0.0,-0.013231529854238033,-0.17811675369739532,1.1610000133514404,2.0,-0.0007486733375117183,0.2433188259601593,0.8540000319480896,5.0,-0.15230505168437958,0.054974012076854706,1.027999997138977
164831759137.0,0.0,-0.009223409928381443,-0.1793440878391266,1.1690000295639038,2.0,-0.002246019896119833,0.24032413959503174,0.8540000319480896,5.0,-0.0833236575126648,0.05823696777224541,1.0220000743865967
164831759157.0,0.0,-0.003116549924015999,-0.17972104251384735,1.1850000619888306,2.0,-0.002251280006021261,0.2423878163099289,0.8560000658035278,5.0,-0.06681252270936966,0.06498204171657562,1.0440000295639038
164831759176.0,0.0,-0.0031270699109882116,-0.1782429814338684,1.1890000104904175,2.0,-0.0007486733375117183,0.2433188259601593,0.8540000319480896
