164831745220.0,0.0,0.1125192865729332,-0.14329379796981812,1.097000002861023,5.0,0.07008599489927292,0.17866992950439453,1.1260000467300415
164831745350.0,0.0,0.11194156855344772,-0.1357167661190033,1.1299999952316284,5.0,0.06353641301393509,0.18669931590557098,1.1150000095367432
164831745369.0,0.0,0.1146162748336792,-0.13895955681800842,1.1570000648498535,5.0,0.06596127897500992,0.19000785052776337,1.1230000257492065
164831745389.0,0.0,0.11778630316257477,-0.1428028643131256,1.1890000104904175,5.0,0.06461910158395767,0.19186902046203613,1.1340000629425049
164831745410.0,0.0,0.12239143252372742,-0.1479339897632599,1.2140001058578491,5.0,0.06434295326471329,0.1991567462682724,1.165000081062317
164831745432.0,0.0,0.12460939586162567,-0.15278196334838867,1.2360000610351562,5.0,0.06379766017198563,0.20185162127017975,1.193000078201294
164831745462.0,0.0,0.12078362703323364,-0.15845924615859985,1.2640000581741333,5.0,0.06401156634092331,0.20252840220928192,1.1970000267028809
164831745552.0,0.0,0.11135157197713852,-0.16534021496772766,1.283000111579895,5.0,0.06005078926682472,0.20457981526851654,1.1610000133514404
164831745572.0,0.0,0.11494765430688858,-0.16405150294303894,1.2730000019073486,5.0,0.028238309547305107,0.1976681649684906,1.193000078201294
164831745590.0,0.0,0.11449617147445679,-0.15673747658729553,1.2680000066757202,5.0,0.005194250028580427,0.18595415353775024,1.1850000619888306
164831745613.0,0.0,0.11413498222827911,-0.1429457664489746,1.2640000581741333,5.0,-0.02719683013856411,0.17829032242298126,1.1490000486373901
164831745634.0,0.0,0.11368349939584732,-0.14017286896705627,1.2590000629425049,5.0,-0.06768830865621567,0.167749285697937,1.1190000772476196
164831745705.0,0.0,0.10848750174045563,-0.15232083201408386,1.25,5.0,-0.03550061583518982,0.17953169345855713,1.1570000648498535
164831745724.0,0.0,0.10848750174045563,-0.15232083201408386,1.25,5.0,-0.02855040319263935,0.17622490227222443,1.1230000257492065
164831745745.0,0.0,0.11287083476781845,-0.15451249480247498,1.25,5.0,0.003011350054293871,0.17766964435577393,1.1450001001358032
164831745766.0,0.0,0.11589094996452332,-0.15562498569488525,1.2590000629425049,5.0,0.03280662000179291,0.17596277594566345,1.1340000629425049
164831745786.0,0.0,0.12030584365129471,-0.15341754257678986,1.2590000629425049,5.0,0.06596127897500992,0.18410088121891022,1.1230000257492065
164831745808.0,0.0,0.12299983948469162,-0.1540268212556839,1.2640000581741333,5.0,0.08762020617723465,0.18803885579109192,1.1230000257492065
164831745824.0,0.0,0.12382916361093521,-0.15012916922569275,1.25,5.0,0.09385593235492706,0.17563140392303467,1.0600000619888306
164831745858.0,0.0,0.1269281804561615,-0.15121009945869446,1.2590000629425049,5.0,0.15441080927848816,0.18893744051456451,1.0940001010894775
164831745878.0,0.0,0.12964847683906555,-0.15181061625480652,1.2640000581741333,5.0,0.17663343250751495,0.19014637172222137,1.1010000705718994
164831745899.0,0.0,0.1291356235742569,-0.14900265634059906,1.2590000629425049,5.0,0.19912606477737427,0.19135528802871704,1.1080000400543213
164831745921.0,0.0,0.12728936970233917,-0.14687234163284302,1.2410000562667847,5.0,0.22049568593502045,0.19912606477737427,1.1080000400543213
164831745943.0,0.0,0.12769964337348938,-0.14734575152397156,1.2450000047683716,5.0,0.254851371049881,0.19907258450984955,1.097000002861023
164831746003.0,0.0,0.12894363701343536,-0.14194636046886444,1.2360000610351562,5.0,0.22909052670001984,0.19984492659568787,1.1120001077651978
164831746024.0,0.0,0.12677651643753052,-0.1441134810447693,1.2360000610351562,5.0,0.2088395357131958,0.18941259384155273,1.1080000400543213
