1,0.29545454545454547,0.625,0.006715773181481795,0.005493187768892808
2,0.5795454545454546,0.6534090909090909,0.00561564178629355,0.004795366051522168
3,0.6136363636363636,0.9715909090909091,0.00490399720993909,0.004209732806140726
4,0.9602272727272727,0.9715909090909091,0.004317928105592728,0.003699835389852524
5,0.9602272727272727,0.9715909090909091,0.003838878463615071,0.003215873105959459
6,0.9602272727272727,0.9715909090909091,0.0033951960504055023,0.0027699572118845854
7,0.9602272727272727,0.9715909090909091,0.0029792433435266667,0.0023743207143111663
8,0.9602272727272727,0.9715909090909091,0.0025971672413024035,0.002014619213613597
9,0.9602272727272727,0.9715909090909091,0.0022332739423621783,0.0016880871897394006
10,0.9602272727272727,0.9715909090909091,0.001887072047049349,0.0013995103707367723
11,0.9602272727272727,0.9715909090909091,0.0015666615217924118,0.001159875315021385
12,0.9602272727272727,0.9715909090909091,0.0012895578349178488,0.0009676382284272801
13,0.9488636363636364,0.9715909090909091,0.0010681185363368554,0.0007942604239691387
14,0.9431818181818182,0.9715909090909091,0.0008836707777597687,0.0006322006017647006
15,0.9488636363636364,0.9715909090909091,0.0007303371517495675,0.0005089623260904442
16,0.9488636363636364,0.9715909090909091,0.0006238788535649127,0.00042501028457825834
17,0.9488636363636364,0.9772727272727273,0.000543916259299625,0.0003674956123259935
18,0.9602272727272727,1.0,0.00047160045836459506,0.00033617790111086583
19,0.9715909090909091,1.0,0.00041865692897276443,0.0002987843472510576
20,0.9715909090909091,1.0,0.0003744530152868141,0.0002402709797024727
